"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,99.34006,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,99.30972,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,99.23862,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,98.96775,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,98.73484,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,98.67243,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,98.63239,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,98.61287,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,98.68177,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FIN","Finland","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,98.67533,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,101.0087,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,101.0531,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,101.0875,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,101.0325,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,100.914,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,100.763,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,100.6475,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,100.5901,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,100.485,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,100.3538,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,100.2348,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,100.1756,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,100.154,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,100.2142,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,100.2039,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,100.163,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,100.1353,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,100.08,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,100.0546,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,100.0543,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,100.0807,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,100.1681,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,100.2098,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","FRA","France","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,100.1908,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,102.1872,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,102.1481,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,102.1065,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,102.0389,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,101.9797,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,101.8835,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,101.7378,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,101.5736,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,101.372,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,101.1749,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,100.951,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,100.6737,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,100.3826,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,100.1254,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,99.83801,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,99.59036,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,99.43052,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,99.25336,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,99.15527,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,99.13502,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,99.20278,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,99.32458,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,99.32205,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","DEU","Germany","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,99.15108,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,100.5337,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,100.6149,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,100.9328,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,101.3958,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,101.4523,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,100.9866,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,100.4368,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,100.096,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,99.94438,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,100.0283,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,100.2627,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,100.4251,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,100.5808,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,100.7071,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,100.8094,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,100.9306,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,100.971,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,101.014,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,101.0716,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,101.1195,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,101.2137,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,101.3463,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,101.4667,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","GRC","Greece","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,101.4862,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,102.3785,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,102.6183,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,102.7696,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,102.7127,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,102.3832,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,102.1095,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,102.1991,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,102.4188,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,102.6157,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,102.5637,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,102.3449,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,101.972,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,101.5246,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,101.241,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,100.9576,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,100.756,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,100.6516,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,100.5145,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,100.5865,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","HUN","Hungary","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,100.6436,,
