"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-01","Jan-2018","USD","US Dollar","9","Billions",,,55.84053,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-02","Feb-2018","USD","US Dollar","9","Billions",,,53.16773,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-03","Mar-2018","USD","US Dollar","9","Billions",,,55.32658,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-04","Apr-2018","USD","US Dollar","9","Billions",,,53.45874,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-05","May-2018","USD","US Dollar","9","Billions",,,52.50365,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-06","Jun-2018","USD","US Dollar","9","Billions",,,53.02698,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-07","Jul-2018","USD","US Dollar","9","Billions",,,52.64859,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-08","Aug-2018","USD","US Dollar","9","Billions",,,53.58916,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-09","Sep-2018","USD","US Dollar","9","Billions",,,52.30677,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-10","Oct-2018","USD","US Dollar","9","Billions",,,53.67254,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-11","Nov-2018","USD","US Dollar","9","Billions",,,53.75714,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-12","Dec-2018","USD","US Dollar","9","Billions",,,53.00864,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-01","Jan-2019","USD","US Dollar","9","Billions",,,55.49319,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-02","Feb-2019","USD","US Dollar","9","Billions",,,55.64988,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-03","Mar-2019","USD","US Dollar","9","Billions",,,58.23338,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-04","Apr-2019","USD","US Dollar","9","Billions",,,49.63844,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-05","May-2019","USD","US Dollar","9","Billions",,,50.60057,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-06","Jun-2019","USD","US Dollar","9","Billions",,,48.84035,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-07","Jul-2019","USD","US Dollar","9","Billions",,,49.2687,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-08","Aug-2019","USD","US Dollar","9","Billions",,,49.35795,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-09","Sep-2019","USD","US Dollar","9","Billions",,,50.62722,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-10","Oct-2019","USD","US Dollar","9","Billions",,,53.62777,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-11","Nov-2019","USD","US Dollar","9","Billions",,,48.17942,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-12","Dec-2019","USD","US Dollar","9","Billions",,,48.50386,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-01","Jan-2020","USD","US Dollar","9","Billions",,,49.48826,,
"XTIMVA01","Imports in goods (value)","GBR","United Kingdom","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-02","Feb-2020","USD","US Dollar","9","Billions",,,47.6882,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2016-10","Oct-2016","USD","US Dollar","9","Billions",,,41.15045,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2016-11","Nov-2016","USD","US Dollar","9","Billions",,,43.49649,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2016-12","Dec-2016","USD","US Dollar","9","Billions",,,44.21174,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-01","Jan-2017","USD","US Dollar","9","Billions",,,42.76453,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-02","Feb-2017","USD","US Dollar","9","Billions",,,47.7192,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-03","Mar-2017","USD","US Dollar","9","Billions",,,46.50058,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-04","Apr-2017","USD","US Dollar","9","Billions",,,50.7001,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-05","May-2017","USD","US Dollar","9","Billions",,,44.57279,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-06","Jun-2017","USD","US Dollar","9","Billions",,,49.27291,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-07","Jul-2017","USD","US Dollar","9","Billions",,,49.39558,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-08","Aug-2017","USD","US Dollar","9","Billions",,,48.29258,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-09","Sep-2017","USD","US Dollar","9","Billions",,,55.07171,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-10","Oct-2017","USD","US Dollar","9","Billions",,,43.17493,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-11","Nov-2017","USD","US Dollar","9","Billions",,,47.71243,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-12","Dec-2017","USD","US Dollar","9","Billions",,,48.8755,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-01","Jan-2018","USD","US Dollar","9","Billions",,,51.42406,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-02","Feb-2018","USD","US Dollar","9","Billions",,,49.28165,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-03","Mar-2018","USD","US Dollar","9","Billions",,,49.87102,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-04","Apr-2018","USD","US Dollar","9","Billions",,,48.91166,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-05","May-2018","USD","US Dollar","9","Billions",,,50.31966,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-06","Jun-2018","USD","US Dollar","9","Billions",,,49.92571,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-07","Jul-2018","USD","US Dollar","9","Billions",,,51.55835,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-08","Aug-2018","USD","US Dollar","9","Billions",,,52.4329,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-09","Sep-2018","USD","US Dollar","9","Billions",,,51.39995,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-10","Oct-2018","USD","US Dollar","9","Billions",,,52.00781,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-11","Nov-2018","USD","US Dollar","9","Billions",,,49.42704,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-12","Dec-2018","USD","US Dollar","9","Billions",,,48.0404,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-01","Jan-2019","USD","US Dollar","9","Billions",,,48.2227,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-02","Feb-2019","USD","US Dollar","9","Billions",,,43.74352,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-03","Mar-2019","USD","US Dollar","9","Billions",,,46.4319,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-04","Apr-2019","USD","US Dollar","9","Billions",,,47.08841,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-05","May-2019","USD","US Dollar","9","Billions",,,45.37555,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-06","Jun-2019","USD","US Dollar","9","Billions",,,43.73549,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-07","Jul-2019","USD","US Dollar","9","Billions",,,45.11524,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-08","Aug-2019","USD","US Dollar","9","Billions",,,45.81241,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-09","Sep-2019","USD","US Dollar","9","Billions",,,44.56105,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-10","Oct-2019","USD","US Dollar","9","Billions",,,44.21976,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-11","Nov-2019","USD","US Dollar","9","Billions",,,42.99,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-12","Dec-2019","USD","US Dollar","9","Billions",,,44.7784,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-01","Jan-2020","USD","US Dollar","9","Billions",,,45.04531,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-02","Feb-2020","USD","US Dollar","9","Billions",,,45.94175,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-03","Mar-2020","USD","US Dollar","9","Billions",,,45.38451,,
"XTEXVA01","Exports in goods (value)","KOR","Korea","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2020-04","Apr-2020","USD","US Dollar","9","Billions",,,35.63369,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2016-10","Oct-2016","USD","US Dollar","9","Billions",,,40.07008,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2016-11","Nov-2016","USD","US Dollar","9","Billions",,,41.55883,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2016-12","Dec-2016","USD","US Dollar","9","Billions",,,43.03635,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-01","Jan-2017","USD","US Dollar","9","Billions",,,39.40229,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-02","Feb-2017","USD","US Dollar","9","Billions",,,40.44279,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-03","Mar-2017","USD","US Dollar","9","Billions",,,41.88728,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-04","Apr-2017","USD","US Dollar","9","Billions",,,41.44232,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-05","May-2017","USD","US Dollar","9","Billions",,,45.03765,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-06","Jun-2017","USD","US Dollar","9","Billions",,,44.34487,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-07","Jul-2017","USD","US Dollar","9","Billions",,,45.04612,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-08","Aug-2017","USD","US Dollar","9","Billions",,,46.97755,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-09","Sep-2017","USD","US Dollar","9","Billions",,,48.50634,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-10","Oct-2017","USD","US Dollar","9","Billions",,,46.42717,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-11","Nov-2017","USD","US Dollar","9","Billions",,,46.92632,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2017-12","Dec-2017","USD","US Dollar","9","Billions",,,50.6262,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-01","Jan-2018","USD","US Dollar","9","Billions",,,49.30708,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-02","Feb-2018","USD","US Dollar","9","Billions",,,48.86997,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-03","Mar-2018","USD","US Dollar","9","Billions",,,49.89716,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-04","Apr-2018","USD","US Dollar","9","Billions",,,50.19726,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-05","May-2018","USD","US Dollar","9","Billions",,,46.91685,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-06","Jun-2018","USD","US Dollar","9","Billions",,,47.813,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-07","Jul-2018","USD","US Dollar","9","Billions",,,48.54213,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-08","Aug-2018","USD","US Dollar","9","Billions",,,47.6513,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-09","Sep-2018","USD","US Dollar","9","Billions",,,47.94496,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-10","Oct-2018","USD","US Dollar","9","Billions",,,48.9944,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-11","Nov-2018","USD","US Dollar","9","Billions",,,46.88073,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2018-12","Dec-2018","USD","US Dollar","9","Billions",,,48.28473,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-01","Jan-2019","USD","US Dollar","9","Billions",,,48.70013,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-02","Feb-2019","USD","US Dollar","9","Billions",,,48.19367,,
"XTEXVA01","Exports in goods (value)","FRA","France","CXMLSA","US-Dollar converted, Seasonally adjusted","M","Monthly","2019-03","Mar-2019","USD","US Dollar","9","Billions",,,48.71169,,
